year,state_fips,state_abbr,state_name,population_total,population_adult_18_plus,population_male,population_female,education_bachelors_or_higher_25_plus,race_white_alone,race_black_alone,race_asian_alone,ethnicity_hispanic_or_latino,ethnicity_not_hispanic_or_latino,population_density_per_sq_mile
2012,42,PA,Pennsylvania,12763536.0,5197660.0,6229333.0,6534203.0,-888888888.0,13.0,291.0,35217.0,11982674.0,10035953.0,285.2652164487168
2012,44,RI,Rhode Island,1050292.0,437379.0,506835.0,543457.0,-888888888.0,-999999999.0,-999999999.0,1932.0,911742.0,791560.0,1015.9429682436812
2012,45,SC,South Carolina,4723723.0,1898930.0,2295781.0,2427942.0,-888888888.0,331.0,190.0,3944.0,4473961.0,3016843.0,157.13948776974587
2012,46,SD,South Dakota,833354.0,315640.0,417803.0,415551.0,-888888888.0,569.0,64646.0,985.0,808585.0,698504.0,10.992520874279458
2012,47,TN,Tennessee,6456243.0,2579864.0,3144756.0,3311487.0,-888888888.0,551.0,446.0,12197.0,6148485.0,4840886.0,156.57229676802902
2012,48,TX,Texas,26059203.0,9700312.0,12945218.0,13113985.0,-888888888.0,3032.0,1925.0,80336.0,16098293.0,11554528.0,99.75512926818877
2012,49,UT,Utah,2855287.0,988171.0,1435028.0,1420259.0,-888888888.0,16544.0,586.0,6772.0,2475854.0,2278904.0,34.74869422543271
2012,50,VT,Vermont,626011.0,257093.0,309184.0,316827.0,-888888888.0,-999999999.0,-999999999.0,1008.0,616184.0,588138.0,67.92167661604095
2012,51,VA,Virginia,8185867.0,3261043.0,4015045.0,4170822.0,-888888888.0,543.0,235.0,68145.0,7497895.0,5234502.0,207.28914520073266
2012,53,WA,Washington,6897012.0,2684061.0,3441429.0,3455583.0,-888888888.0,1004.0,3420.0,57338.0,6089416.0,4927042.0,103.78388431841327
2012,54,WV,West Virginia,1855413.0,754682.0,911681.0,943732.0,-888888888.0,-999999999.0,-999999999.0,1043.0,1831692.0,1721901.0,77.1859884741834
2012,55,WI,Wisconsin,5726398.0,2242291.0,2842737.0,2883661.0,-888888888.0,261.0,682.0,10200.0,5371999.0,4738842.0,105.7354249987998
2012,56,WY,Wyoming,576412.0,217440.0,292736.0,283676.0,-888888888.0,160.0,976.0,1152.0,522096.0,487672.0,5.936691304864587
2016,01,AL,Alabama,4863300.0,1972970.0,2356052.0,2507248.0,-888888888.0,483.0,770.0,10398.0,4663614.0,3197147.0,96.02662279029478
2016,02,AK,Alaska,741894.0,263300.0,390573.0,351321.0,-888888888.0,225.0,203.0,3796.0,690590.0,452757.0,1.3001064855229896
2016,04,AZ,Arizona,6931071.0,2688224.0,3444228.0,3486843.0,-888888888.0,149725.0,1760.0,14285.0,4786296.0,3834724.0,61.016128657408906
2016,05,AR,Arkansas,2988248.0,1176284.0,1468782.0,1519466.0,-888888888.0,-999999999.0,-999999999.0,2596.0,2773704.0,2175226.0,57.42712472336183
2016,06,CA,California,39250017.0,15308482.0,19491231.0,19758786.0,-888888888.0,7380.0,5094.0,461974.0,23969241.0,14725729.0,251.9592600348108
2016,08,CO,Colorado,5540545.0,2139240.0,2790701.0,2749844.0,-888888888.0,8513.0,3234.0,22379.0,4359327.0,3796733.0,53.45854846915663
2016,09,CT,Connecticut,3576452.0,1463900.0,1745153.0,1831299.0,-888888888.0,-999999999.0,-999999999.0,10805.0,3014105.0,2411769.0,738.5762314243468
2016,10,DE,Delaware,952065.0,391146.0,460232.0,491833.0,-888888888.0,-999999999.0,-999999999.0,2423.0,864913.0,597331.0,488.6042883389615
2016,11,DC,District of Columbia,681170.0,297660.0,323591.0,357579.0,-888888888.0,-999999999.0,-999999999.0,2787.0,606748.0,247185.0,11157.575757575758
2016,12,FL,Florida,20612439.0,8515351.0,10070860.0,10541579.0,-888888888.0,479.0,673.0,30476.0,15485861.0,11271384.0,384.3828671680768
2016,13,GA,Georgia,10310371.0,4063789.0,5018150.0,5292221.0,-888888888.0,457.0,459.0,53834.0,9348037.0,5484889.0,179.26874199426953
2016,15,HI,Hawaii,1428557.0,561259.0,718057.0,710500.0,-888888888.0,187.0,16.0,24630.0,1280407.0,315242.0,222.42554841241048
2016,16,ID,Idaho,1683140.0,629841.0,841203.0,841937.0,-888888888.0,611.0,1230.0,1349.0,1475892.0,1385885.0,20.3663656454403
2016,17,IL,Illinois,12801539.0,5081824.0,6289724.0,6511815.0,-888888888.0,402.0,1173.0,56237.0,10622749.0,7886677.0,230.57971398223992
2016,18,IN,Indiana,6633053.0,2597506.0,3267337.0,3365716.0,-888888888.0,0.0,232.0,12858.0,6184974.0,5273458.0,185.14577775817693
2016,19,IA,Iowa,3134693.0,1224707.0,1556668.0,1578025.0,-888888888.0,81.0,1083.0,6110.0,2955631.0,2708501.0,56.11983644702118
2016,20,KS,Kansas,2907289.0,1111187.0,1448853.0,1458436.0,-888888888.0,659.0,460.0,6291.0,2570380.0,2216482.0,35.55937519569778
2016,21,KY,Kentucky,4436974.0,1762835.0,2179814.0,2257160.0,-888888888.0,209.0,566.0,6245.0,4285054.0,3765752.0,112.36731487395389
2016,22,LA,Louisiana,4681666.0,1845242.0,2291880.0,2389786.0,-888888888.0,-999999999.0,-999999999.0,2616.0,4450498.0,2754601.0,108.36211545716937
2016,23,ME,Maine,1331479.0,556016.0,650702.0,680777.0,-888888888.0,-999999999.0,-999999999.0,1163.0,1310765.0,1243607.0,43.16968043233261
2016,24,MD,Maryland,6016447.0,2442110.0,2917773.0,3098674.0,-888888888.0,180.0,123.0,51068.0,5429717.0,3092525.0,619.8056246065979
2016,25,MA,Massachusetts,6811779.0,2831558.0,3305817.0,3505962.0,-888888888.0,383.0,0.0,21040.0,6032083.0,4928862.0,873.2982823209052
2016,26,MI,Michigan,9928300.0,3973564.0,4883220.0,5045080.0,-888888888.0,205.0,188.0,24162.0,9436870.0,7474930.0,175.60122322860897
2016,27,MN,Minnesota,5519952.0,2144277.0,2747946.0,2772006.0,-888888888.0,161.0,5955.0,17023.0,5231492.0,4444184.0,69.32284305498379
2016,28,MS,Mississippi,2988726.0,1190185.0,1440934.0,1547792.0,-888888888.0,-999999999.0,-999999999.0,1520.0,2901993.0,1698241.0,63.69389857100752
2016,29,MO,Missouri,6093000.0,2422753.0,2994651.0,3098349.0,-888888888.0,654.0,519.0,8065.0,5849433.0,4852074.0,88.63638744095272
2016,30,MT,Montana,1042520.0,407202.0,526023.0,516497.0,-888888888.0,338.0,4605.0,717.0,1005430.0,900884.0,7.162831218764128
2016,31,NE,Nebraska,1907116.0,724669.0,950124.0,956992.0,-888888888.0,71.0,4602.0,2978.0,1704667.0,1519945.0,24.82442699999232
2016,32,NV,Nevada,2940058.0,1135584.0,1473153.0,1466905.0,-888888888.0,2349.0,1135.0,13865.0,2103432.0,1463596.0,26.781074861829687
2016,33,NH,New Hampshire,1334795.0,545472.0,664722.0,670073.0,-888888888.0,-999999999.0,-999999999.0,2399.0,1287524.0,1211076.0,149.0949607099574
2016,34,NJ,New Jersey,8944469.0,3604649.0,4370211.0,4574258.0,-888888888.0,-999999999.0,-999999999.0,91324.0,7157800.0,4966755.0,1216.2362561903233
2016,35,NM,New Mexico,2081015.0,811108.0,1030224.0,1050791.0,-888888888.0,113649.0,1391.0,1254.0,1071139.0,787250.0,17.156197353380907
2016,36,NY,New York,19745289.0,8119421.0,9582050.0,10163239.0,-888888888.0,720.0,423.0,128657.0,15997675.0,10962313.0,418.98572774495824
2016,37,NC,North Carolina,10146788.0,4093519.0,4933381.0,5213407.0,-888888888.0,126.0,820.0,18156.0,9215678.0,6438334.0,208.7047345309578
2016,38,ND,North Dakota,757953.0,284152.0,390181.0,367772.0,-888888888.0,541.0,10524.0,551.0,731519.0,644710.0,10.984698728130688
2016,39,OH,Ohio,11614373.0,4645694.0,5691600.0,5922773.0,-888888888.0,1145.0,449.0,16851.0,11194292.0,9216496.0,284.24319315214694
2016,40,OK,Oklahoma,3923561.0,1513456.0,1943273.0,1980288.0,-888888888.0,1135.0,732.0,5703.0,3519625.0,2595562.0,57.19900249172971
2016,41,OR,Oregon,4093465.0,1643287.0,2026038.0,2067427.0,-888888888.0,464.0,793.0,11914.0,3570897.0,3119464.0,42.64558667275215
2016,42,PA,Pennsylvania,12784227.0,5216653.0,6262870.0,6521357.0,-888888888.0,165.0,181.0,40200.0,11884225.0,9832127.0,285.7276606016177
2016,44,RI,Rhode Island,1056426.0,442938.0,511358.0,545068.0,-888888888.0,-999999999.0,-999999999.0,1696.0,899074.0,768815.0,1021.8763602596222
2016,45,SC,South Carolina,4961119.0,2017430.0,2405343.0,2555776.0,-888888888.0,700.0,463.0,7121.0,4688328.0,3161469.0,165.03670905867128
2016,46,SD,South Dakota,865454.0,326809.0,435668.0,429786.0,-888888888.0,145.0,65101.0,648.0,833227.0,713315.0,11.415942277505902
2016,47,TN,Tennessee,6651194.0,2674585.0,3247058.0,3404136.0,-888888888.0,28.0,627.0,12094.0,6303752.0,4929450.0,161.3001122835268
2016,48,TX,Texas,27862596.0,10463550.0,13830953.0,14031643.0,-888888888.0,3910.0,2912.0,69710.0,16979317.0,11843864.0,106.65855228678019
2016,49,UT,Utah,3051217.0,1065551.0,1538145.0,1513072.0,-888888888.0,14497.0,1469.0,7915.0,2630777.0,2401230.0,37.13315213092138
2016,50,VT,Vermont,624594.0,259136.0,307874.0,316720.0,-888888888.0,-999999999.0,-999999999.0,1334.0,612048.0,580616.0,67.7679332860277
2016,51,VA,Virginia,8411808.0,3363583.0,4135485.0,4276323.0,-888888888.0,244.0,654.0,70946.0,7651197.0,5235564.0,213.01060595202495
2016,53,WA,Washington,7288000.0,2852349.0,3639726.0,3648274.0,-888888888.0,1889.0,2235.0,64034.0,6381549.0,5053546.0,109.66733839416199
2016,54,WV,West Virginia,1831102.0,744302.0,900913.0,930189.0,-888888888.0,29.0,159.0,1193.0,1804319.0,1684936.0,76.174640291436
2016,55,WI,Wisconsin,5778709.0,2277812.0,2872921.0,2905788.0,-888888888.0,157.0,394.0,10698.0,5391694.0,4718160.0,106.70132464760385
2016,56,WY,Wyoming,585501.0,218503.0,298205.0,287296.0,-888888888.0,-999999999.0,-999999999.0,827.0,529237.0,494078.0,6.030302449792025
2020,01,AL,Alabama,4893186.0,827434.0,2365734.0,2527452.0,2905059.0,3302834.0,1301319.0,67909.0,212951.0,124956.0,96.61672655701918
2020,02,AK,Alaska,736990.0,87629.0,384653.0,352337.0,450260.0,466961.0,23894.0,47289.0,53059.0,28634.0,1.2915126403038548
2020,04,AZ,Arizona,7174064.0,1262204.0,3564979.0,3609085.0,4258137.0,5292498.0,325105.0,239190.0,2260690.0,1982168.0,63.15526302074897
2020,05,AR,Arkansas,3011873.0,510117.0,1478511.0,1533362.0,1766362.0,2269959.0,457840.0,46130.0,229629.0,167313.0,57.88114186704917
2020,06,CA,California,39346023.0,5644497.0,19562882.0,19783141.0,22378605.0,22053721.0,2250962.0,5834312.0,15380929.0,12635258.0,252.5755553275976
2020,08,CO,Colorado,5684926.0,808337.0,2862153.0,2822773.0,3591969.0,4634305.0,235692.0,181733.0,1231126.0,891760.0,54.85162418400513
2020,09,CT,Connecticut,3570549.0,615466.0,1741688.0,1828861.0,2263655.0,2649994.0,382161.0,163262.0,587212.0,63563.0,737.3571977300326
2020,10,DE,Delaware,967679.0,182024.0,467720.0,499959.0,616027.0,652587.0,212795.0,38528.0,91350.0,34018.0,496.6174674371581
2020,11,DC,District of Columbia,701974.0,85912.0,333137.0,368837.0,461175.0,288306.0,318631.0,28762.0,77981.0,14082.0,11498.345618345618
2020,12,FL,Florida,21216924.0,4347912.0,10374594.0,10842330.0,13503528.0,15199588.0,3381061.0,590668.0,5468826.0,709870.0,395.6553651708651
2020,13,GA,Georgia,10516579.0,1459361.0,5113936.0,5402643.0,6147772.0,6020265.0,3319844.0,434603.0,1013057.0,558421.0,182.8541269187455
2020,15,HI,Hawaii,1420074.0,261207.0,712250.0,707824.0,921548.0,342923.0,26717.0,534519.0,152566.0,47164.0,221.10474992331802
2020,16,ID,Idaho,1754367.0,277744.0,879763.0,874604.0,1045155.0,1550979.0,11536.0,24501.0,222967.0,188699.0,21.22822807270587
2020,17,IL,Illinois,12716164.0,1990426.0,6247083.0,6469081.0,7788362.0,8874067.0,1796660.0,709567.0,2190696.0,1709245.0,229.04195019608628
2020,18,IN,Indiana,6696893.0,1050826.0,3300350.0,3396543.0,3989755.0,5510354.0,631923.0,158705.0,475475.0,340483.0,186.92771835959863
2020,19,IA,Iowa,3150011.0,537401.0,1564436.0,1585575.0,1946463.0,2806418.0,117035.0,79296.0,194407.0,148372.0,56.394071804262055
2020,20,KS,Kansas,2912619.0,460917.0,1451919.0,1460700.0,1746617.0,2416165.0,165837.0,87093.0,351602.0,285350.0,35.62456701866174
2020,21,KY,Kentucky,4461952.0,729928.0,2196522.0,2265430.0,2644849.0,3848305.0,361230.0,68139.0,167949.0,90537.0,112.99988806255531
2020,22,LA,Louisiana,4664616.0,719544.0,2276932.0,2387684.0,2695344.0,2856904.0,1500633.0,80930.0,243372.0,88174.0,107.96747515849263
2020,23,ME,Maine,1340825.0,276567.0,656628.0,684197.0,915860.0,1256030.0,18635.0,15270.0,23143.0,7122.0,43.47269973141324
2020,24,MD,Maryland,6037624.0,930875.0,2925644.0,3111980.0,3771670.0,3275048.0,1803128.0,384429.0,619418.0,97574.0,621.987248364323
2020,25,MA,Massachusetts,6873003.0,1136566.0,3335992.0,3537011.0,4385537.0,5261787.0,513369.0,466044.0,828140.0,47720.0,881.1474527119021
2020,26,MI,Michigan,9973907.0,1712841.0,4911965.0,5061942.0,6257361.0,7735902.0,1360149.0,316844.0,521203.0,371361.0,176.40787139473883
2020,27,MN,Minnesota,5600166.0,887576.0,2789017.0,2811149.0,3550107.0,4572149.0,359817.0,275242.0,307675.0,204270.0,70.33021821563962
2020,28,MS,Mississippi,2981835.0,474270.0,1443708.0,1538127.0,1692077.0,1729353.0,1123545.0,29742.0,94342.0,54717.0,63.54704179823785
2020,29,MO,Missouri,6124160.0,1033384.0,3004001.0,3120159.0,3783747.0,4978046.0,698043.0,123810.0,262677.0,176154.0,89.0896797161308
2020,30,MT,Montana,1061705.0,198119.0,534128.0,527577.0,690460.0,932157.0,5919.0,8664.0,41501.0,28858.0,7.294645396844156
2020,31,NE,Nebraska,1923826.0,302031.0,959677.0,964149.0,1153356.0,1641256.0,91896.0,47944.0,214952.0,155339.0,25.041936671753174
2020,32,NV,Nevada,3030281.0,478020.0,1520196.0,1510085.0,1819821.0,1881048.0,282722.0,252314.0,875798.0,656491.0,27.602918824519833
2020,33,NH,New Hampshire,1355244.0,245142.0,671802.0,683442.0,905707.0,1246602.0,21045.0,36581.0,52792.0,9190.0,151.37908887312696
2020,34,NJ,New Jersey,8885418.0,1442938.0,4341123.0,4544295.0,5568740.0,5820147.0,1189681.0,857873.0,1815078.0,215699.0,1208.2067166878337
2020,35,NM,New Mexico,2097021.0,364900.0,1038007.0,1059014.0,1224222.0,1467849.0,43476.0,33695.0,1031788.0,668593.0,17.288153199368665
2020,36,NY,New York,19514849.0,3221702.0,9474184.0,10040665.0,11905267.0,12160045.0,3002401.0,1674216.0,3720707.0,464480.0,414.09589953826304
2020,37,NC,North Carolina,10386227.0,1688354.0,5052667.0,5333560.0,6281557.0,7019443.0,2217522.0,308958.0,991051.0,542666.0,213.62964800420255
2020,38,ND,North Dakota,760394.0,116406.0,389284.0,371110.0,463217.0,651470.0,23959.0,11979.0,30325.0,19558.0,11.020075129563715
2020,39,OH,Ohio,11675275.0,1990621.0,5721796.0,5953479.0,7276196.0,9394878.0,1442655.0,268527.0,459939.0,206126.0,285.73367214307933
2020,40,OK,Oklahoma,3949342.0,619195.0,1956617.0,1992725.0,2312648.0,2809793.0,287856.0,87033.0,431467.0,346321.0,57.57484665045167
2020,41,OR,Oregon,4176346.0,734932.0,2070627.0,2105719.0,2684045.0,3449081.0,79117.0,187801.0,552279.0,445523.0,43.509038264258216
2020,42,PA,Pennsylvania,12794885.0,2335104.0,6269142.0,6525743.0,8180031.0,10155004.0,1419582.0,449320.0,971813.0,158266.0,285.9658670576429
2020,44,RI,Rhode Island,1057798.0,182486.0,514524.0,543274.0,661112.0,835608.0,69196.0,36536.0,168007.0,10956.0,1023.2034900029987
2020,45,SC,South Carolina,5091517.0,900696.0,2468682.0,2622835.0,3102292.0,3386329.0,1346560.0,83573.0,296897.0,152356.0,169.37453219652235
2020,46,SD,South Dakota,879336.0,146831.0,442948.0,436388.0,535074.0,735228.0,18836.0,12413.0,36088.0,22056.0,11.599055546028941
2020,47,TN,Tennessee,6772268.0,1107564.0,3304462.0,3467806.0,4102114.0,5196680.0,1128806.0,122897.0,377162.0,227090.0,164.23631438417456
2020,48,TX,Texas,28635442.0,3593369.0,14221720.0,14413722.0,15565117.0,19805623.0,3464424.0,1415664.0,11294257.0,9530419.0,109.61702160890039
2020,49,UT,Utah,3151239.0,349010.0,1586950.0,1564289.0,1736762.0,2682881.0,38059.0,73190.0,446067.0,314819.0,38.350414666637135
2020,50,VT,Vermont,624340.0,120872.0,308441.0,315899.0,413332.0,584360.0,7964.0,10126.0,12518.0,3739.0,67.74037449575009
2020,51,VA,Virginia,8509358.0,1314345.0,4186543.0,4322815.0,5268348.0,5643436.0,1620649.0,570398.0,810770.0,184600.0,215.48084595401025
2020,53,WA,Washington,7512465.0,1160604.0,3759007.0,3753458.0,4768368.0,5523881.0,290245.0,662902.0,971522.0,760663.0,113.04501115934387
2020,54,WV,West Virginia,1807426.0,360246.0,893743.0,913683.0,1124838.0,1672255.0,64285.0,14228.0,28679.0,11650.0,75.18970838510855
2020,55,WI,Wisconsin,5806975.0,982799.0,2889783.0,2917192.0,3686911.0,4895065.0,367889.0,163396.0,408267.0,289231.0,107.22324392792912
2020,56,WY,Wyoming,581348.0,95566.0,296280.0,285068.0,367618.0,525246.0,5079.0,4892.0,58854.0,45354.0,5.987529088048857
2024,01,AL,Alabama,5157699.0,955166.0,2490551.0,2667148.0,3170126.0,3301529.0,1835.0,2116740.0,-999999999.0,-999999999.0,101.83957731147176
2024,02,AK,Alaska,740133.0,109415.0,390301.0,349832.0,465092.0,434520.0,18.0,323403.0,617.0,7686.0,1.2970204819685656
2024,04,AZ,Arizona,7582384.0,1491158.0,3782883.0,3799501.0,4728815.0,4345673.0,3827.0,2937789.0,5231.0,3676.0,66.74981653973516
2024,05,AR,Arkansas,3088354.0,562707.0,1517526.0,1570828.0,1873987.0,2105944.0,559.0,1379140.0,-999999999.0,-999999999.0,59.35092748255613
2024,06,CA,California,39431263.0,6524861.0,19675103.0,19756160.0,23227841.0,15013785.0,60491.0,11003154.0,22811.0,34791.0,253.12273999060977
2024,08,CO,Colorado,5957494.0,980364.0,3016719.0,2940775.0,3917493.0,4132111.0,1709.0,2852150.0,2677.0,606.0,57.481526050904705
2024,09,CT,Connecticut,3675069.0,713337.0,1804896.0,1870173.0,2392646.0,2340945.0,6612.0,1689396.0,-999999999.0,-999999999.0,758.9417143706788
2024,10,DE,Delaware,1051917.0,227824.0,506763.0,545154.0,685650.0,611856.0,1241.0,410744.0,-999999999.0,-999999999.0,539.8488098781652
2024,11,DC,District of Columbia,702250.0,90674.0,332062.0,370188.0,461026.0,263797.0,721.0,196387.0,-999999999.0,-999999999.0,11502.866502866504
2024,12,FL,Florida,23372215.0,5094353.0,11488598.0,11883617.0,15337477.0,12663611.0,22396.0,8782669.0,6465.0,3112.0,435.8474518114393
2024,13,GA,Georgia,11180878.0,1765603.0,5441586.0,5739292.0,6813223.0,5571578.0,3956.0,3581898.0,1570.0,3206.0,194.40444320106465
2024,15,HI,Hawaii,1446146.0,311305.0,723923.0,722223.0,971764.0,317359.0,340.0,228070.0,78822.0,15323.0,225.16414615196578
2024,16,ID,Idaho,2001619.0,355551.0,1007233.0,994386.0,1235112.0,1619182.0,549.0,1074057.0,863.0,533.0,24.220031867141515
2024,17,IL,Illinois,12710158.0,2274582.0,6280259.0,6429899.0,8028089.0,7650197.0,7532.0,5480908.0,1820.0,890.0,228.9337708777889
2024,18,IN,Indiana,6924275.0,1218401.0,3431764.0,3492511.0,4244133.0,5263322.0,4122.0,3389345.0,2487.0,221.0,193.27454194719996
2024,19,IA,Iowa,3241488.0,612603.0,1622686.0,1618802.0,2038609.0,2696030.0,532.0,1714910.0,-999999999.0,-999999999.0,58.03176783339925
2024,20,KS,Kansas,2970606.0,533774.0,1487233.0,1483373.0,1827651.0,2229436.0,742.0,1416412.0,1753.0,174.0,36.33381246673137
2024,21,KY,Kentucky,4588372.0,825850.0,2274627.0,2313745.0,2799522.0,3736188.0,2400.0,2422603.0,-999999999.0,-999999999.0,116.20150158257262
2024,22,LA,Louisiana,4597740.0,819864.0,2242572.0,2355168.0,2749670.0,2594108.0,1622.0,1834568.0,-999999999.0,-999999999.0,106.41955934533688
2024,23,ME,Maine,1405012.0,329926.0,692688.0,712324.0,994955.0,1260038.0,139.0,866903.0,-999999999.0,-999999999.0,45.55379322061595
2024,24,MD,Maryland,6263220.0,1099752.0,3038142.0,3225078.0,3989793.0,2937410.0,4034.0,2030508.0,1003.0,489.0,645.2278203645002
2024,25,MA,Massachusetts,7136171.0,1335942.0,3481139.0,3655032.0,4637695.0,4761129.0,8824.0,3430716.0,179.0,147.0,914.886680358869
2024,26,MI,Michigan,10140459.0,1987859.0,5015542.0,5124917.0,6551317.0,7406982.0,5398.0,5361908.0,1927.0,493.0,179.3536662368741
2024,27,MN,Minnesota,5793151.0,1056273.0,2897870.0,2895281.0,3751387.0,4398985.0,3852.0,3222170.0,416.0,605.0,72.75383872302193
2024,28,MS,Mississippi,2943045.0,531347.0,1421300.0,1521745.0,1745605.0,1635264.0,477.0,993178.0,-999999999.0,-999999999.0,62.72037306862885
2024,29,MO,Missouri,6245466.0,1169201.0,3080058.0,3165408.0,3959346.0,4845736.0,867.0,3137381.0,683.0,978.0,90.85434828906897
2024,30,MT,Montana,1137233.0,241423.0,575447.0,561786.0,760097.0,962408.0,38.0,665390.0,-999999999.0,-999999999.0,7.813574833488841
2024,31,NE,Nebraska,2005466.0,348052.0,1009629.0,995837.0,1229269.0,1536801.0,417.0,976378.0,-999999999.0,-999999999.0,26.104623063288546
2024,32,NV,Nevada,3267467.0,575351.0,1647319.0,1620148.0,2032703.0,1568971.0,577.0,1078395.0,9670.0,9182.0,29.763453080027016
2024,33,NH,New Hampshire,1409032.0,303232.0,702191.0,706841.0,986612.0,1233738.0,546.0,869583.0,-999999999.0,-999999999.0,157.3871423544984
2024,34,NJ,New Jersey,9500851.0,1706665.0,4677607.0,4823244.0,6015420.0,4972387.0,46246.0,3508883.0,601.0,663.0,1291.8910503085303
2024,35,NM,New Mexico,2130256.0,429233.0,1065400.0,1064856.0,1305348.0,987403.0,454.0,647202.0,531.0,151.0,17.56214748534912
2024,36,NY,New York,19867248.0,3757173.0,9704610.0,10162638.0,12430128.0,10793935.0,36512.0,7624627.0,2708.0,351.0,421.5736402525973
2024,37,NC,North Carolina,11046024.0,1980690.0,5396017.0,5650007.0,6947037.0,6720153.0,8853.0,4405244.0,2309.0,1598.0,227.20071677289295
2024,38,ND,North Dakota,796568.0,140295.0,408714.0,387854.0,500114.0,653171.0,92.0,446193.0,-999999999.0,-999999999.0,11.544329920812512
2024,39,OH,Ohio,11883304.0,2271397.0,5867389.0,6015915.0,7607705.0,9029891.0,7360.0,5937565.0,2681.0,673.0,290.82484901747864
2024,40,OK,Oklahoma,4095393.0,692081.0,2040182.0,2055211.0,2460648.0,2626931.0,1010.0,1775063.0,1291.0,1391.0,59.704027645195886
2024,41,OR,Oregon,4272371.0,850217.0,2128207.0,2144164.0,2847453.0,3139528.0,1746.0,2251705.0,3312.0,2184.0,44.50942362488815
2024,42,PA,Pennsylvania,13078751.0,2665974.0,6448942.0,6629809.0,8556816.0,9612302.0,10079.0,6416888.0,-999999999.0,-999999999.0,292.310276313231
2024,44,RI,Rhode Island,1112308.0,220168.0,547371.0,564937.0,720699.0,762360.0,261.0,547885.0,-999999999.0,-999999999.0,1075.9307803174665
2024,45,SC,South Carolina,5478831.0,1082724.0,2671064.0,2807767.0,3479792.0,3462009.0,1813.0,2245234.0,901.0,1019.0,182.258929432781
2024,46,SD,South Dakota,924669.0,175902.0,474961.0,449708.0,586059.0,739067.0,294.0,504179.0,-999999999.0,-999999999.0,12.197029454828455
2024,47,TN,Tennessee,7227750.0,1273979.0,3544910.0,3682840.0,4525310.0,5201024.0,13923.0,3410576.0,739.0,712.0,175.28234577990972
2024,48,TX,Texas,31290831.0,4365469.0,15608512.0,15682319.0,17837644.0,14780203.0,25599.0,10051701.0,5234.0,4090.0,119.7819016688288
2024,49,UT,Utah,3503613.0,434922.0,1778121.0,1725492.0,2015798.0,2714710.0,48.0,1686530.0,2093.0,10891.0,42.63878791212616
2024,50,VT,Vermont,648493.0,148485.0,320167.0,328326.0,449234.0,584330.0,187.0,409969.0,-999999999.0,-999999999.0,70.36095505313205
2024,51,VA,Virginia,8811195.0,1550385.0,4356641.0,4454554.0,5606143.0,5224503.0,20249.0,3518672.0,1109.0,2150.0,223.12420660474567
2024,53,WA,Washington,7958180.0,1378508.0,4009969.0,3948211.0,5196048.0,5093664.0,5269.0,3739212.0,7807.0,12620.0,119.75197846619814
2024,54,WV,West Virginia,1769979.0,386851.0,881512.0,888467.0,1142711.0,1582278.0,1024.0,1030899.0,-999999999.0,-999999999.0,73.631896884169
2024,55,WI,Wisconsin,5960975.0,1171042.0,2984118.0,2976857.0,3910355.0,4741979.0,1057.0,3170397.0,1537.0,714.0,110.06678631702174
2024,56,WY,Wyoming,587618.0,117373.0,301319.0,286299.0,386514.0,489502.0,0.0,333303.0,-999999999.0,-999999999.0,6.052106255910561
